x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,label,num_hands
0.19331926107406616,0.9639887809753418,9.483973713031446e-07,0.2675466537475586,0.957827091217041,-0.027707615867257118,0.34659987688064575,0.9186463356018066,-0.05563727393746376,0.41274550557136536,0.8904394507408142,-0.08130127936601639,0.46635299921035767,0.861038088798523,-0.10899828374385834,0.3207780122756958,0.7683081030845642,-0.0626143291592598,0.4033084213733673,0.7152930498123169,-0.1127195879817009,0.46184849739074707,0.727112889289856,-0.14620119333267212,0.5088438391685486,0.7560434341430664,-0.16607104241847992,0.2911526560783386,0.743590772151947,-0.07431765645742416,0.37041404843330383,0.638425350189209,-0.12091777473688126,0.441439151763916,0.627226710319519,-0.14917120337486267,0.49803000688552856,0.6374232172966003,-0.16652026772499084,0.24903112649917603,0.7449578642845154,-0.08887597173452377,0.30678436160087585,0.6238713264465332,-0.13452310860157013,0.3644424080848694,0.5708545446395874,-0.15984608232975006,0.4136127233505249,0.5350598096847534,-0.17502987384796143,0.1989581137895584,0.7652732133865356,-0.10377240926027298,0.23166458308696747,0.6856092214584351,-0.1417391002178192,0.2704613208770752,0.635068953037262,-0.15844590961933136,0.30909523367881775,0.5974127650260925,-0.16933341324329376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,story,1
0.828144907951355,0.8673778176307678,1.570532788264245e-07,0.8156209588050842,0.7641937136650085,-0.0012534611159935594,0.7696726322174072,0.6858981847763062,-0.016043646261096,0.7134042382240295,0.6465122699737549,-0.02763090282678604,0.6693759560585022,0.6370056867599487,-0.04531911388039589,0.7913031578063965,0.6506723165512085,-0.07744570821523666,0.7534167766571045,0.5616089701652527,-0.10842812806367874,0.7128151059150696,0.5211709141731262,-0.1254006326198578,0.6732505559921265,0.4986538887023926,-0.1360924243927002,0.7925595641136169,0.7128779292106628,-0.09273234009742737,0.6748335957527161,0.655944287776947,-0.11963621526956558,0.5939706563949585,0.6465175151824951,-0.1343992054462433,0.5343544483184814,0.6506498456001282,-0.1476801037788391,0.7797767519950867,0.7874786257743835,-0.10278695821762085,0.6701235771179199,0.7430585622787476,-0.13818567991256714,0.5983500480651855,0.7190380096435547,-0.15929950773715973,0.545518159866333,0.7084713578224182,-0.17455962300300598,0.7607660293579102,0.8603986501693726,-0.1081659197807312,0.7175289392471313,0.8533125519752502,-0.14422675967216492,0.7169349193572998,0.8607707023620605,-0.15426917374134064,0.7197296023368835,0.8739506602287292,-0.1594613641500473,0.2431037425994873,0.9156031608581543,7.606396934534132e-07,0.3538746237754822,0.8491023778915405,0.01760665886104107,0.42032796144485474,0.766331672668457,0.025592800229787827,0.4761231541633606,0.7269664406776428,0.020576199516654015,0.5221549272537231,0.6936728954315186,0.014385144226253033,0.3629938066005707,0.6248623132705688,0.06709420680999756,0.40970760583877563,0.5646981000900269,0.04941587895154953,0.463223934173584,0.562019944190979,0.024000149220228195,0.5086548924446106,0.5766279101371765,0.0072329058311879635,0.33762210607528687,0.6112635135650635,0.038061708211898804,0.3786773979663849,0.5299807786941528,0.02240636758506298,0.42932313680648804,0.5009535551071167,-0.0036768794525414705,0.47697675228118896,0.4928697645664215,-0.020350854843854904,0.30986547470092773,0.6109479665756226,0.002815748332068324,0.33950668573379517,0.5066025257110596,-0.014622699469327927,0.38310524821281433,0.4506818652153015,-0.03225124627351761,0.426644504070282,0.42015400528907776,-0.041777245700359344,0.2814170718193054,0.6308745741844177,-0.0336342453956604,0.3035374581813812,0.5279741287231445,-0.04713936522603035,0.33639606833457947,0.46956750750541687,-0.05225519463419914,0.3741356134414673,0.4359683394432068,-0.054383330047130585,story,2
0.813822329044342,0.821005642414093,2.752697412233829e-07,0.759135901927948,0.7185980081558228,-0.001176474499516189,0.72200608253479,0.6359103918075562,-0.019901785999536514,0.6919443607330322,0.5951192378997803,-0.03831752389669418,0.6616216897964478,0.5754517912864685,-0.06362994760274887,0.7674278616905212,0.5706268548965454,-0.07503998279571533,0.7302045822143555,0.49969226121902466,-0.11162614077329636,0.6894744038581848,0.4518429636955261,-0.13393396139144897,0.6481412053108215,0.42289242148399353,-0.14984947443008423,0.7730083465576172,0.6230788826942444,-0.09616284817457199,0.6612691879272461,0.5833941698074341,-0.13588891923427582,0.5761822462081909,0.5826110243797302,-0.1560322791337967,0.5119644403457642,0.5990320444107056,-0.17133116722106934,0.7668790221214294,0.697249710559845,-0.11404765397310257,0.6641169190406799,0.6581110954284668,-0.1610536277294159,0.5932150483131409,0.6319812536239624,-0.18941719830036163,0.5394544005393982,0.6218264102935791,-0.20856712758541107,0.7530931234359741,0.7770749926567078,-0.12779295444488525,0.7179404497146606,0.7693792581558228,-0.17484699189662933,0.7109991312026978,0.7547528743743896,-0.19706757366657257,0.7096872925758362,0.7463328838348389,-0.21118149161338806,0.2662714123725891,0.8337299823760986,4.669583404393052e-07,0.3599431812763214,0.780703067779541,0.011729835532605648,0.42620396614074707,0.7063208222389221,0.01742861606180668,0.4769389033317566,0.6663191318511963,0.012949256226420403,0.520433783531189,0.6428098678588867,0.007470214273780584,0.38783279061317444,0.562485933303833,0.04483681172132492,0.43415677547454834,0.49412643909454346,0.022707052528858185,0.4804978370666504,0.4952874779701233,-0.0023258808068931103,0.5186358690261841,0.5133548378944397,-0.01749756559729576,0.3657829761505127,0.5478829145431519,0.020564615726470947,0.41117075085639954,0.45609989762306213,0.00484283734112978,0.4617515206336975,0.423676073551178,-0.01688147895038128,0.5070791244506836,0.4101730287075043,-0.0316353514790535,0.339521199464798,0.5486795902252197,-0.009299954399466515,0.3737295866012573,0.44175422191619873,-0.026470597833395004,0.4185104966163635,0.39610740542411804,-0.0410664901137352,0.4603440463542938,0.37133461236953735,-0.04987882450222969,0.31152257323265076,0.5654175281524658,-0.04048971086740494,0.3337664306163788,0.4680270552635193,-0.05588265135884285,0.3649398982524872,0.4111328721046448,-0.061755627393722534,0.4000941216945648,0.37354373931884766,-0.06498429924249649,story,2
0.8019744157791138,0.785699725151062,3.4015258165709383e-08,0.7789415121078491,0.6838345527648926,0.009257834404706955,0.7418007254600525,0.6019130945205688,-0.001533927395939827,0.700651228427887,0.5578520894050598,-0.013212199322879314,0.6604680418968201,0.5459214448928833,-0.030288442969322205,0.7619950175285339,0.5442402362823486,-0.056760627776384354,0.7271353006362915,0.4669056236743927,-0.08318457752466202,0.6941768527030945,0.4160599112510681,-0.09772501140832901,0.6574757099151611,0.3772411048412323,-0.10926884412765503,0.7666788101196289,0.5995181202888489,-0.07742833346128464,0.6459972858428955,0.5679240822792053,-0.10919936001300812,0.5688116550445557,0.5735923647880554,-0.12248258292675018,0.5081549882888794,0.5921942591667175,-0.13333287835121155,0.7585769295692444,0.6703748106956482,-0.09438201785087585,0.653367280960083,0.6206024289131165,-0.13372427225112915,0.5843726396560669,0.5992804765701294,-0.15778687596321106,0.5244534015655518,0.5901708602905273,-0.1738015115261078,0.7437509894371033,0.7438516020774841,-0.106186144053936,0.7090967297554016,0.7248101234436035,-0.14555193483829498,0.6943063139915466,0.7126417756080627,-0.16606515645980835,0.6747329235076904,0.7032560110092163,-0.17940813302993774,0.2800952196121216,0.7966700792312622,4.684237637775368e-07,0.36780935525894165,0.7601935267448425,0.00477257277816534,0.4333091676235199,0.6869447231292725,0.007245042361319065,0.4855412244796753,0.6440806984901428,0.0013425570214167237,0.5268208980560303,0.6151634454727173,-0.005664017982780933,0.3896110951900482,0.5350967049598694,0.03475325182080269,0.4322827160358429,0.4556932747364044,0.015141247771680355,0.47991567850112915,0.4326472878456116,-0.0061720204539597034,0.5204963684082031,0.426616370677948,-0.020122237503528595,0.3696512281894684,0.5215520262718201,0.0136501993983984,0.4192197620868683,0.4273909032344818,-0.005506141576915979,0.47486576437950134,0.39951473474502563,-0.025918684899806976,0.5224733352661133,0.38990721106529236,-0.03872833028435707,0.344670832157135,0.5211968421936035,-0.012960177846252918,0.3875780701637268,0.4153236746788025,-0.03338001295924187,0.4411827325820923,0.37924134731292725,-0.047197308391332626,0.4893146753311157,0.3624013066291809,-0.05467398464679718,0.3165311813354492,0.5328333377838135,-0.04109988734126091,0.3430601954460144,0.4356808066368103,-0.05818874388933182,0.3793184459209442,0.38326701521873474,-0.0650656446814537,0.41917145252227783,0.3493860960006714,-0.06885752826929092,story,2
0.7914137840270996,0.7724953293800354,-2.5707173278988193e-08,0.7708745002746582,0.6665309071540833,0.011344592086970806,0.739325761795044,0.5883404016494751,-0.0023175254464149475,0.7023645639419556,0.5516858100891113,-0.017186837270855904,0.6668858528137207,0.5520015954971313,-0.03892553970217705,0.754643976688385,0.5375320911407471,-0.06584274023771286,0.7217255234718323,0.46063390374183655,-0.09839747101068497,0.6898825168609619,0.4118295907974243,-0.11628568172454834,0.6523251533508301,0.3749436140060425,-0.12745246291160583,0.7618012428283691,0.5967002511024475,-0.08727331459522247,0.6412175297737122,0.5688276290893555,-0.12317205220460892,0.5641449093818665,0.5807421207427979,-0.13660848140716553,0.5042717456817627,0.605202317237854,-0.1455647349357605,0.7537052631378174,0.667789101600647,-0.1042076125741005,0.6441106796264648,0.6187775731086731,-0.15235720574855804,0.5705687999725342,0.5937092304229736,-0.18023180961608887,0.5081234574317932,0.5850119590759277,-0.1950249969959259,0.7380688786506653,0.7342188358306885,-0.11409801244735718,0.6963781118392944,0.6993402242660522,-0.15437932312488556,0.6915995478630066,0.6898630857467651,-0.16925470530986786,0.6832383275032043,0.6919919848442078,-0.1769179105758667,0.2882865369319916,0.785632312297821,4.6075058435235405e-07,0.3654671907424927,0.7577143907546997,-0.005126975942403078,0.43340760469436646,0.6823484301567078,-0.007348739076405764,0.48835936188697815,0.637528121471405,-0.014885260723531246,0.5313835144042969,0.6090840101242065,-0.023235984146595,0.3952028751373291,0.5323171615600586,0.016958659514784813,0.43797731399536133,0.45310258865356445,-0.004681149031966925,0.48347342014312744,0.421297550201416,-0.025532064959406853,0.5219756364822388,0.4059399664402008,-0.03958314284682274,0.3738920986652374,0.5146505236625671,0.0010265368036925793,0.42483311891555786,0.422008216381073,-0.021734733134508133,0.47936350107192993,0.3934994637966156,-0.04139726236462593,0.5252472162246704,0.38268131017684937,-0.05317993462085724,0.3474438786506653,0.5133417844772339,-0.02016954869031906,0.38900303840637207,0.40800541639328003,-0.04401005432009697,0.43928149342536926,0.3677988648414612,-0.05854883790016174,0.4846748113632202,0.34567585587501526,-0.06648938357830048,0.31712907552719116,0.5259861350059509,-0.043228041380643845,0.34003883600234985,0.43469148874282837,-0.06392551213502884,0.37388312816619873,0.38590335845947266,-0.0727488249540329,0.41227635741233826,0.35274064540863037,-0.07784432172775269,story,2
0.777466893196106,0.7486156821250916,-9.018472724164894e-08,0.7500103712081909,0.6497262716293335,0.008319642394781113,0.7179273366928101,0.5705507397651672,-0.0032147516030818224,0.6810775399208069,0.5372359156608582,-0.014895763248205185,0.6452118754386902,0.541130542755127,-0.03204221650958061,0.7441856861114502,0.51093989610672,-0.05495046451687813,0.7084201574325562,0.4373505711555481,-0.08070502430200577,0.6754335761070251,0.3927648961544037,-0.09384454786777496,0.6378154754638672,0.3553718328475952,-0.10363446176052094,0.7546063661575317,0.5631667375564575,-0.07379381358623505,0.6339450478553772,0.5440595746040344,-0.10477592051029205,0.5578177571296692,0.5634956359863281,-0.11535502970218658,0.49976539611816406,0.5901212096214294,-0.12335733324289322,0.7474783062934875,0.6303476691246033,-0.08941496163606644,0.6388303637504578,0.5888136625289917,-0.12741908431053162,0.5697149038314819,0.5699567794799805,-0.14841674268245697,0.5128008127212524,0.5606998205184937,-0.16093558073043823,0.7301427721977234,0.699543833732605,-0.0998789593577385,0.6847732663154602,0.6727373600006104,-0.13315099477767944,0.6738040447235107,0.6569523811340332,-0.14783889055252075,0.6608482599258423,0.6441317200660706,-0.15699349343776703,0.2911899983882904,0.7623155117034912,4.4085462036491663e-07,0.36853769421577454,0.7373512983322144,-0.0029671736992895603,0.43522942066192627,0.6610186100006104,-0.0026332444977015257,0.48847779631614685,0.619309663772583,-0.007967580109834671,0.5284938216209412,0.5944056510925293,-0.014146346598863602,0.39596086740493774,0.5120176672935486,0.02186320163309574,0.43611425161361694,0.43580618500709534,0.003772229654714465,0.4792677164077759,0.40492117404937744,-0.01485064160078764,0.5157309174537659,0.3882245421409607,-0.027770156040787697,0.37485241889953613,0.49469488859176636,0.005816093645989895,0.4256483316421509,0.4060507118701935,-0.013818495906889439,0.4784282445907593,0.3798752725124359,-0.03216635808348656,0.522218644618988,0.3701642155647278,-0.04327572137117386,0.3490726053714752,0.49244606494903564,-0.015417584218084812,0.39195963740348816,0.3921622931957245,-0.03697318211197853,0.44442954659461975,0.3545897305011749,-0.051145993173122406,0.49069744348526,0.33413851261138916,-0.058954909443855286,0.31902486085891724,0.5026200413703918,-0.0383371040225029,0.3438931703567505,0.4113750755786896,-0.05736032873392105,0.3803415298461914,0.36415034532546997,-0.06580956280231476,0.4205150306224823,0.3329237997531891,-0.07091894745826721,story,2
0.7721210718154907,0.730927586555481,-1.332585526370167e-07,0.744263231754303,0.6344367861747742,0.0053062960505485535,0.7190582156181335,0.5519255995750427,-0.008186712861061096,0.6887442469596863,0.5063915848731995,-0.02202153019607067,0.6554504036903381,0.4916362464427948,-0.041076790541410446,0.7382708787918091,0.495826780796051,-0.059259723871946335,0.7023013234138489,0.4132600426673889,-0.08994289487600327,0.666308581829071,0.36859142780303955,-0.10663043707609177,0.6271511912345886,0.33632534742355347,-0.11700395494699478,0.7480002045631409,0.5437057018280029,-0.07604524493217468,0.6320593357086182,0.5224867463111877,-0.10860826820135117,0.5564744472503662,0.532773494720459,-0.11910911649465561,0.4999085068702698,0.5482929944992065,-0.12721455097198486,0.7409867644309998,0.6066362261772156,-0.08991675078868866,0.6310440301895142,0.5692329406738281,-0.12523429095745087,0.5623388886451721,0.5516980886459351,-0.1398061215877533,0.5087756514549255,0.5430629253387451,-0.1484799087047577,0.72471022605896,0.6706389784812927,-0.09973452985286713,0.6711817383766174,0.6363480687141418,-0.12736834585666656,0.6585875749588013,0.6243731379508972,-0.13555307686328888,0.6491336226463318,0.6162152290344238,-0.1401526778936386,0.28865569829940796,0.7435801029205322,3.633373069078516e-07,0.36881938576698303,0.7160465717315674,0.0014399931533262134,0.43377485871315,0.6432889699935913,0.0038261862937361,0.4875405430793762,0.6012387275695801,-0.0011366134276613593,0.5266723036766052,0.5772811770439148,-0.0071416012942790985,0.3947962820529938,0.5048689246177673,0.03183906525373459,0.4357888996601105,0.44087761640548706,0.014764625579118729,0.47763848304748535,0.4249298572540283,-0.004689543507993221,0.5121409893035889,0.4215141534805298,-0.018082723021507263,0.37544485926628113,0.48589441180229187,0.013306825421750546,0.42646488547325134,0.40151655673980713,-0.00585182523354888,0.4774152934551239,0.3780580759048462,-0.02529575675725937,0.5189447402954102,0.37199097871780396,-0.03698759153485298,0.3500267267227173,0.4804380238056183,-0.010712220333516598,0.3971766233444214,0.382561594247818,-0.03211427107453346,0.44912803173065186,0.3519604206085205,-0.04644041880965233,0.4933989942073822,0.3386712074279785,-0.05390391871333122,0.31999945640563965,0.4865407347679138,-0.036261186003685,0.3451457917690277,0.39609915018081665,-0.05425563082098961,0.38110673427581787,0.3494630753993988,-0.06209929659962654,0.42044946551322937,0.31986719369888306,-0.06683993339538574,story,2
0.7637249231338501,0.7288466691970825,-1.9927828986965324e-07,0.7444608807563782,0.630023717880249,0.008152078837156296,0.7162445783615112,0.5515792965888977,-0.003987494390457869,0.6752451062202454,0.5143964886665344,-0.017363691702485085,0.6318822503089905,0.5139535665512085,-0.03581833839416504,0.7353318333625793,0.49418461322784424,-0.050468750298023224,0.6999465823173523,0.4120168089866638,-0.07709982246160507,0.6652581095695496,0.36584264039993286,-0.09041143208742142,0.6254163980484009,0.32898232340812683,-0.0997304767370224,0.7443385720252991,0.5425362586975098,-0.06866255402565002,0.6242212653160095,0.5240961313247681,-0.10092227905988693,0.5527991056442261,0.5428361892700195,-0.11182001978158951,0.49804145097732544,0.563387393951416,-0.1195724606513977,0.7366808652877808,0.6030735373497009,-0.08394242823123932,0.6243091821670532,0.5636588931083679,-0.12167596071958542,0.5559324026107788,0.5473690032958984,-0.13920550048351288,0.4983978271484375,0.537655770778656,-0.14897780120372772,0.7208625078201294,0.6625766754150391,-0.09457311779260635,0.6717959642410278,0.6340063214302063,-0.12441890686750412,0.6592015027999878,0.6215498447418213,-0.1354130506515503,0.644355833530426,0.6131083965301514,-0.14192715287208557,0.29192155599594116,0.7392580509185791,4.1749115098355105e-07,0.3696889579296112,0.7128103375434875,0.0013337557902559638,0.4348914921283722,0.6400786638259888,0.0045606219209730625,0.4886845648288727,0.5999710559844971,0.0007527355337515473,0.5276448130607605,0.5791089534759521,-0.003993939608335495,0.3920604884624481,0.4965153932571411,0.03388058394193649,0.43242788314819336,0.42863041162490845,0.01865883730351925,0.4762464761734009,0.4053038954734802,0.0006543046911247075,0.5117321610450745,0.396453857421875,-0.012084313668310642,0.3723706305027008,0.48051559925079346,0.015791678801178932,0.42543014883995056,0.3976210355758667,-0.002895861165598035,0.4791922867298126,0.37581607699394226,-0.02252255007624626,0.5215306282043457,0.37151962518692017,-0.0342312715947628,0.34746241569519043,0.4763360321521759,-0.007731810677796602,0.3963300883769989,0.3795074224472046,-0.0292887631803751,0.4509087800979614,0.35110563039779663,-0.043889936059713364,0.4960043132305145,0.34002402424812317,-0.05135825276374817,0.3176669776439667,0.48247450590133667,-0.032692812383174896,0.3445982336997986,0.39462608098983765,-0.051674678921699524,0.3809114098548889,0.3477172255516052,-0.060560133308172226,0.4200015068054199,0.3156672716140747,-0.06584116816520691,story,2
0.7647984027862549,0.7417678833007812,-2.6340504177824187e-07,0.7503494620323181,0.6444910764694214,0.007153648417443037,0.7255167961120605,0.5639025568962097,-0.0027999712619930506,0.6899476647377014,0.5174232125282288,-0.01306972000747919,0.6512055993080139,0.5073789358139038,-0.027975264936685562,0.737118124961853,0.5008935928344727,-0.050507888197898865,0.698809027671814,0.41447746753692627,-0.07682986557483673,0.6607608199119568,0.36730754375457764,-0.09036270529031754,0.6180598139762878,0.3335970342159271,-0.09912099689245224,0.7428199648857117,0.5479526519775391,-0.06591374427080154,0.6228193640708923,0.5274776816368103,-0.09618614614009857,0.5511857867240906,0.5410875678062439,-0.10619208961725235,0.49687784910202026,0.5580043792724609,-0.11331281810998917,0.7327751517295837,0.6081620454788208,-0.07821327447891235,0.6179822087287903,0.5685694217681885,-0.11115770041942596,0.5485524535179138,0.5498638153076172,-0.12593121826648712,0.4931075870990753,0.5387438535690308,-0.13456495106220245,0.7153701782226562,0.6689061522483826,-0.08635401725769043,0.6603366732597351,0.641629159450531,-0.11138541251420975,0.6467973589897156,0.627690851688385,-0.11986386775970459,0.6364031434059143,0.6166394948959351,-0.12454696744680405,0.29072320461273193,0.7461725473403931,3.036103350950725e-07,0.36953607201576233,0.7151023149490356,0.006445175036787987,0.43232113122940063,0.6441872715950012,0.011603502556681633,0.48369720578193665,0.60476154088974,0.008428078144788742,0.5234450101852417,0.590641438961029,0.004168200306594372,0.391591340303421,0.50645911693573,0.037716422230005264,0.43355077505111694,0.445281982421875,0.0194245632737875,0.47492626309394836,0.43967336416244507,-0.0014956991653889418,0.5066221952438354,0.4481634795665741,-0.015113512054085732,0.3710411787033081,0.48840054869651794,0.017381854355335236,0.4200234115123749,0.40642425417900085,0.001216735108755529,0.4693756103515625,0.37880611419677734,-0.016625473275780678,0.5105661153793335,0.3687118589878082,-0.027985192835330963,0.3450075685977936,0.48424190282821655,-0.008565722964704037,0.3882727026939392,0.38942277431488037,-0.027411310002207756,0.43672436475753784,0.3512580394744873,-0.04012182354927063,0.4794182777404785,0.33020418882369995,-0.0471208281815052,0.31514716148376465,0.4917910695075989,-0.03584805130958557,0.34165704250335693,0.40597862005233765,-0.05269423872232437,0.3750702738761902,0.3573579788208008,-0.05916993319988251,0.41208115220069885,0.32358837127685547,-0.06283550709486008,story,2
0.7691725492477417,0.7561405897140503,-2.7322454343448044e-07,0.7489049434661865,0.6543505787849426,0.008465023711323738,0.7222248911857605,0.5748356580734253,-0.002365724416449666,0.6861225366592407,0.5314642786979675,-0.014446589164435863,0.6459372043609619,0.5241721868515015,-0.03134753182530403,0.7390100955963135,0.5127127170562744,-0.049617160111665726,0.6981182098388672,0.42834222316741943,-0.07640691846609116,0.6619399189949036,0.38096776604652405,-0.09114868938922882,0.6196315884590149,0.3419991135597229,-0.10221074521541595,0.7430280447006226,0.5604366064071655,-0.06756474822759628,0.619727373123169,0.5383332967758179,-0.0997658371925354,0.5467253923416138,0.5527335405349731,-0.11172143369913101,0.48942798376083374,0.5701947212219238,-0.1211281567811966,0.7323880195617676,0.6218937039375305,-0.0825030580163002,0.6184545755386353,0.5777403116226196,-0.11628555506467819,0.550303041934967,0.5601196885108948,-0.13165365159511566,0.49370312690734863,0.5498508810997009,-0.14178384840488434,0.7149388790130615,0.6854116916656494,-0.09351319074630737,0.6630630493164062,0.6611126065254211,-0.12154944986104965,0.6471771597862244,0.646267294883728,-0.13308504223823547,0.6319805383682251,0.6334523558616638,-0.1405937820672989,0.2907297611236572,0.7520270943641663,4.1450942944720737e-07,0.36625850200653076,0.727222204208374,0.0006281401147134602,0.42951875925064087,0.6547227501869202,0.006197588052600622,0.4801165759563446,0.6162254214286804,0.005700726993381977,0.5194226503372192,0.6020292639732361,0.004057207144796848,0.3895275294780731,0.5110154151916504,0.034256234765052795,0.422184556722641,0.4326213598251343,0.021555770188570023,0.4606330096721649,0.3933573365211487,0.005453691352158785,0.49405258893966675,0.36941665410995483,-0.006161971483379602,0.3686245083808899,0.49833646416664124,0.018643395975232124,0.41509854793548584,0.4148692786693573,0.003760717576369643,0.46223184466362,0.3806283175945282,-0.014179669320583344,0.503494381904602,0.36046820878982544,-0.02542031928896904,0.3439573049545288,0.4950902760028839,-0.0021647547837346792,0.3862573504447937,0.40444415807724,-0.020904626697301865,0.43420374393463135,0.36280015110969543,-0.03495500236749649,0.47663772106170654,0.3359253704547882,-0.04250180348753929,0.31452858448028564,0.5001915693283081,-0.024455606937408447,0.3415699601173401,0.4168955385684967,-0.04180048778653145,0.3753652274608612,0.3694809675216675,-0.04966197907924652,0.4125487506389618,0.3340299129486084,-0.05413017421960831,story,2
